latitude,longitude,state,grid_cell_id,population_total,population_at_risk,area_km2,density_per_km2,elevation_proxy_m,landslide_exposure_class,is_synthetic,data_source
23.95,92.05,Tripura,POP_01228,44021,4402,112.65,390.8,542.5,LOW,True,SYNTHETIC_DEMO
24.05,92.05,Tripura,POP_01229,34957,3495,112.56,310.6,0,LOW,True,SYNTHETIC_DEMO
24.15,92.05,Assam,POP_01230,58781,5878,112.47,522.6,779.1,LOW,True,SYNTHETIC_DEMO
24.25,92.05,Assam,POP_01231,31451,3145,112.38,279.9,539.5,LOW,True,SYNTHETIC_DEMO
24.35,92.05,Assam,POP_01232,185640,18564,112.29,1653.2,513.1,LOW,True,SYNTHETIC_DEMO
24.45,92.05,Assam,POP_01233,126787,38036,112.21,1130.0,976.0,MEDIUM,True,SYNTHETIC_DEMO
24.55,92.05,Assam,POP_01234,35456,3545,112.12,316.2,359.0,LOW,True,SYNTHETIC_DEMO
24.65,92.05,Assam,POP_01235,6409,1922,112.03,57.2,943.8,MEDIUM,True,SYNTHETIC_DEMO
24.75,92.05,Assam,POP_01236,17522,5256,111.94,156.5,1099.8,MEDIUM,True,SYNTHETIC_DEMO
24.85,92.05,Assam,POP_01237,195879,19587,111.85,1751.3,459.0,LOW,True,SYNTHETIC_DEMO
24.95,92.05,Assam,POP_01238,82191,24657,111.76,735.4,1062.5,MEDIUM,True,SYNTHETIC_DEMO
25.05,92.05,Assam,POP_01239,16064,1606,111.67,143.9,528.8,LOW,True,SYNTHETIC_DEMO
25.15,92.05,Assam,POP_01240,49749,14924,111.58,445.9,1258.6,MEDIUM,True,SYNTHETIC_DEMO
25.25,92.05,Assam,POP_01241,14171,4251,111.48,127.1,977.3,MEDIUM,True,SYNTHETIC_DEMO
25.35,92.05,Assam,POP_01242,18632,5589,111.39,167.3,972.1,MEDIUM,True,SYNTHETIC_DEMO
25.45,92.05,Assam,POP_01243,75049,7504,111.3,674.3,693.0,LOW,True,SYNTHETIC_DEMO
25.55,92.05,Assam,POP_01244,35096,10528,111.21,315.6,1236.4,MEDIUM,True,SYNTHETIC_DEMO
25.65,92.05,Assam,POP_01245,16823,5046,111.11,151.4,995.7,MEDIUM,True,SYNTHETIC_DEMO
25.75,92.05,Assam,POP_01246,74583,7458,111.02,671.8,544.9,LOW,True,SYNTHETIC_DEMO
25.85,92.05,Assam,POP_01247,44519,13355,110.93,401.3,1085.2,MEDIUM,True,SYNTHETIC_DEMO
25.95,92.05,Assam,POP_01248,27396,8218,110.83,247.2,1059.0,MEDIUM,True,SYNTHETIC_DEMO
26.05,92.05,Assam,POP_01249,48862,14658,110.74,441.2,1091.9,MEDIUM,True,SYNTHETIC_DEMO
26.15,92.05,Assam,POP_01250,37856,3785,110.65,342.1,507.8,LOW,True,SYNTHETIC_DEMO
26.25,92.05,Assam,POP_01251,24478,7343,110.55,221.4,1044.1,MEDIUM,True,SYNTHETIC_DEMO
26.35,92.05,Assam,POP_01252,51532,15459,110.46,466.5,960.8,MEDIUM,True,SYNTHETIC_DEMO
26.45,92.05,Assam,POP_01253,80214,24064,110.36,726.8,938.0,MEDIUM,True,SYNTHETIC_DEMO
26.55,92.05,Assam,POP_01254,30157,9047,110.26,273.5,1169.4,MEDIUM,True,SYNTHETIC_DEMO
26.65,92.05,Assam,POP_01255,65996,19798,110.17,599.0,888.6,MEDIUM,True,SYNTHETIC_DEMO
26.75,92.05,Assam,POP_01256,32244,9673,110.07,292.9,1119.8,MEDIUM,True,SYNTHETIC_DEMO
26.85,92.05,Assam,POP_01257,39889,11966,109.98,362.7,1163.1,MEDIUM,True,SYNTHETIC_DEMO
26.95,92.05,Assam,POP_01258,22643,6792,109.88,206.1,1253.5,MEDIUM,True,SYNTHETIC_DEMO
27.05,92.05,Assam,POP_01259,16561,1656,109.78,150.9,663.5,LOW,True,SYNTHETIC_DEMO
27.15,92.05,Assam,POP_01260,46609,13982,109.68,424.9,1045.4,MEDIUM,True,SYNTHETIC_DEMO
27.25,92.05,Assam,POP_01261,40010,12003,109.58,365.1,1266.2,MEDIUM,True,SYNTHETIC_DEMO
27.35,92.05,Assam,POP_01262,8503,5101,109.49,77.7,1719.1,HIGH,True,SYNTHETIC_DEMO
27.45,92.05,Assam,POP_01263,55049,16514,109.39,503.2,1395.7,MEDIUM,True,SYNTHETIC_DEMO
27.55,92.05,Assam,POP_01264,23121,6936,109.29,211.6,1476.4,MEDIUM,True,SYNTHETIC_DEMO
27.65,92.05,Assam,POP_01265,14411,4323,109.19,132.0,996.4,MEDIUM,True,SYNTHETIC_DEMO
27.75,92.05,Assam,POP_01266,5201,1560,109.09,47.7,1104.1,MEDIUM,True,SYNTHETIC_DEMO
27.85,92.05,Assam,POP_01267,56636,16990,108.99,519.6,943.6,MEDIUM,True,SYNTHETIC_DEMO
27.95,92.05,Assam,POP_01268,19419,11651,108.89,178.3,1722.4,HIGH,True,SYNTHETIC_DEMO
28.05,92.05,Assam,POP_01269,18287,5486,108.79,168.1,1225.6,MEDIUM,True,SYNTHETIC_DEMO
28.15,92.05,Arunachal Pradesh,POP_01270,844,506,108.69,7.8,1749.1,HIGH,True,SYNTHETIC_DEMO
28.25,92.05,Arunachal Pradesh,POP_01271,1961,1176,108.59,18.1,1580.4,HIGH,True,SYNTHETIC_DEMO
28.35,92.05,Arunachal Pradesh,POP_01272,1550,465,108.48,14.3,1415.4,MEDIUM,True,SYNTHETIC_DEMO
28.45,92.05,Arunachal Pradesh,POP_01273,2307,1384,108.38,21.3,1829.3,HIGH,True,SYNTHETIC_DEMO
28.55,92.05,Arunachal Pradesh,POP_01274,6863,4117,108.28,63.4,1784.5,HIGH,True,SYNTHETIC_DEMO
28.65,92.05,Arunachal Pradesh,POP_01275,2042,612,108.18,18.9,1260.8,MEDIUM,True,SYNTHETIC_DEMO
28.75,92.05,Arunachal Pradesh,POP_01276,2326,697,108.07,21.5,1111.6,MEDIUM,True,SYNTHETIC_DEMO
28.85,92.05,Arunachal Pradesh,POP_01277,2771,1662,107.97,25.7,2214.5,HIGH,True,SYNTHETIC_DEMO
28.95,92.05,Arunachal Pradesh,POP_01278,1120,672,107.87,10.4,2182.0,HIGH,True,SYNTHETIC_DEMO
29.05,92.05,Arunachal Pradesh,POP_01279,4236,2541,107.76,39.3,2402.4,HIGH,True,SYNTHETIC_DEMO
29.15,92.05,Arunachal Pradesh,POP_01280,1968,1180,107.66,18.3,2016.3,HIGH,True,SYNTHETIC_DEMO
29.25,92.05,Arunachal Pradesh,POP_01281,751,450,107.55,7.0,2086.5,HIGH,True,SYNTHETIC_DEMO
29.35,92.05,Arunachal Pradesh,POP_01282,1896,1137,107.45,17.6,2643.0,HIGH,True,SYNTHETIC_DEMO
29.45,92.05,Arunachal Pradesh,POP_01283,4221,2532,107.34,39.3,1827.8,HIGH,True,SYNTHETIC_DEMO
22.95,92.15,Tripura,POP_01284,183654,18365,113.5,1618.1,418.0,LOW,True,SYNTHETIC_DEMO
23.05,92.15,Tripura,POP_01285,32487,3248,113.42,286.4,427.6,LOW,True,SYNTHETIC_DEMO
23.15,92.15,Tripura,POP_01286,12175,3652,113.33,107.4,824.2,MEDIUM,True,SYNTHETIC_DEMO
23.25,92.15,Tripura,POP_01287,9721,972,113.25,85.8,0,LOW,True,SYNTHETIC_DEMO
23.35,92.15,Tripura,POP_01288,20430,2043,113.16,180.5,357.3,LOW,True,SYNTHETIC_DEMO
23.45,92.15,Tripura,POP_01289,18901,1890,113.08,167.2,0,LOW,True,SYNTHETIC_DEMO
23.55,92.15,Tripura,POP_01290,24447,2444,112.99,216.4,266.5,LOW,True,SYNTHETIC_DEMO
23.65,92.15,Tripura,POP_01291,64719,6471,112.91,573.2,138.6,LOW,True,SYNTHETIC_DEMO
23.75,92.15,Tripura,POP_01292,39806,3980,112.82,352.8,356.4,LOW,True,SYNTHETIC_DEMO
23.85,92.15,Tripura,POP_01293,102051,10205,112.73,905.3,167.9,LOW,True,SYNTHETIC_DEMO
23.95,92.15,Tripura,POP_01294,21279,6383,112.65,188.9,974.8,MEDIUM,True,SYNTHETIC_DEMO
24.05,92.15,Tripura,POP_01295,24789,2478,112.56,220.2,602.6,LOW,True,SYNTHETIC_DEMO
24.15,92.15,Assam,POP_01296,43857,4385,112.47,389.9,307.1,LOW,True,SYNTHETIC_DEMO
24.25,92.15,Assam,POP_01297,39030,3903,112.38,347.3,609.5,LOW,True,SYNTHETIC_DEMO
24.35,92.15,Assam,POP_01298,75268,7526,112.29,670.3,416.2,LOW,True,SYNTHETIC_DEMO
24.45,92.15,Assam,POP_01299,101317,30395,112.21,903.0,980.7,MEDIUM,True,SYNTHETIC_DEMO
24.55,92.15,Assam,POP_01300,58968,5896,112.12,526.0,708.6,LOW,True,SYNTHETIC_DEMO
24.65,92.15,Assam,POP_01301,30372,3037,112.03,271.1,295.9,LOW,True,SYNTHETIC_DEMO
24.75,92.15,Assam,POP_01302,46483,4648,111.94,415.3,639.3,LOW,True,SYNTHETIC_DEMO
24.85,92.15,Assam,POP_01303,47264,4726,111.85,422.6,318.5,LOW,True,SYNTHETIC_DEMO
24.95,92.15,Assam,POP_01304,18585,1858,111.76,166.3,520.0,LOW,True,SYNTHETIC_DEMO
25.05,92.15,Assam,POP_01305,102406,30721,111.67,917.1,902.8,MEDIUM,True,SYNTHETIC_DEMO
25.15,92.15,Assam,POP_01306,33727,10118,111.58,302.3,1115.9,MEDIUM,True,SYNTHETIC_DEMO
25.25,92.15,Assam,POP_01307,34937,10481,111.48,313.4,921.6,MEDIUM,True,SYNTHETIC_DEMO
25.35,92.15,Assam,POP_01308,18883,1888,111.39,169.5,645.5,LOW,True,SYNTHETIC_DEMO
25.45,92.15,Assam,POP_01309,68187,20456,111.3,612.6,907.2,MEDIUM,True,SYNTHETIC_DEMO
25.55,92.15,Assam,POP_01310,20903,6270,111.21,188.0,874.8,MEDIUM,True,SYNTHETIC_DEMO
25.65,92.15,Assam,POP_01311,62253,18675,111.11,560.3,1360.2,MEDIUM,True,SYNTHETIC_DEMO
25.75,92.15,Assam,POP_01312,16889,1688,111.02,152.1,686.9,LOW,True,SYNTHETIC_DEMO
25.85,92.15,Assam,POP_01313,20618,6185,110.93,185.9,1227.2,MEDIUM,True,SYNTHETIC_DEMO
25.95,92.15,Assam,POP_01314,60666,6066,110.83,547.4,762.6,LOW,True,SYNTHETIC_DEMO
26.05,92.15,Assam,POP_01315,57390,17217,110.74,518.2,1202.8,MEDIUM,True,SYNTHETIC_DEMO
26.15,92.15,Assam,POP_01316,9530,953,110.65,86.1,799.1,LOW,True,SYNTHETIC_DEMO
26.25,92.15,Assam,POP_01317,85623,25686,110.55,774.5,1175.0,MEDIUM,True,SYNTHETIC_DEMO
26.35,92.15,Assam,POP_01318,53515,16054,110.46,484.5,1211.8,MEDIUM,True,SYNTHETIC_DEMO
26.45,92.15,Assam,POP_01319,55017,16505,110.36,498.5,1248.6,MEDIUM,True,SYNTHETIC_DEMO
26.55,92.15,Assam,POP_01320,29636,8890,110.26,268.8,1094.0,MEDIUM,True,SYNTHETIC_DEMO
26.65,92.15,Assam,POP_01321,87346,26203,110.17,792.8,1141.3,MEDIUM,True,SYNTHETIC_DEMO
26.75,92.15,Assam,POP_01322,55282,16584,110.07,502.2,1071.9,MEDIUM,True,SYNTHETIC_DEMO
26.85,92.15,Assam,POP_01323,52501,15750,109.98,477.4,1265.3,MEDIUM,True,SYNTHETIC_DEMO
26.95,92.15,Assam,POP_01324,51880,5188,109.88,472.2,700.9,LOW,True,SYNTHETIC_DEMO
27.05,92.15,Assam,POP_01325,54356,16306,109.78,495.1,1051.8,MEDIUM,True,SYNTHETIC_DEMO
27.15,92.15,Assam,POP_01326,187643,56292,109.68,1710.8,1407.7,MEDIUM,True,SYNTHETIC_DEMO
27.25,92.15,Assam,POP_01327,37966,11389,109.58,346.5,1085.1,MEDIUM,True,SYNTHETIC_DEMO
27.35,92.15,Assam,POP_01328,79980,23994,109.49,730.5,1180.1,MEDIUM,True,SYNTHETIC_DEMO
27.45,92.15,Assam,POP_01329,70312,21093,109.39,642.8,973.6,MEDIUM,True,SYNTHETIC_DEMO
27.55,92.15,Assam,POP_01330,37603,11280,109.29,344.1,1495.5,MEDIUM,True,SYNTHETIC_DEMO
27.65,92.15,Assam,POP_01331,28093,8427,109.19,257.3,1344.6,MEDIUM,True,SYNTHETIC_DEMO
27.75,92.15,Assam,POP_01332,36330,10899,109.09,333.0,1084.5,MEDIUM,True,SYNTHETIC_DEMO
27.85,92.15,Assam,POP_01333,31231,18738,108.99,286.6,1617.3,HIGH,True,SYNTHETIC_DEMO
27.95,92.15,Assam,POP_01334,62623,18786,108.89,575.1,1114.4,MEDIUM,True,SYNTHETIC_DEMO
28.05,92.15,Assam,POP_01335,86563,25968,108.79,795.7,1438.1,MEDIUM,True,SYNTHETIC_DEMO
28.15,92.15,Arunachal Pradesh,POP_01336,1719,1031,108.69,15.8,2328.9,HIGH,True,SYNTHETIC_DEMO
28.25,92.15,Arunachal Pradesh,POP_01337,874,262,108.59,8.0,1195.4,MEDIUM,True,SYNTHETIC_DEMO
28.35,92.15,Arunachal Pradesh,POP_01338,1084,650,108.48,10.0,1855.2,HIGH,True,SYNTHETIC_DEMO
28.45,92.15,Arunachal Pradesh,POP_01339,576,345,108.38,5.3,1591.2,HIGH,True,SYNTHETIC_DEMO
28.55,92.15,Arunachal Pradesh,POP_01340,1981,594,108.28,18.3,1436.3,MEDIUM,True,SYNTHETIC_DEMO
28.65,92.15,Arunachal Pradesh,POP_01341,3078,1846,108.18,28.5,1658.9,HIGH,True,SYNTHETIC_DEMO
28.75,92.15,Arunachal Pradesh,POP_01342,1539,461,108.07,14.2,1278.0,MEDIUM,True,SYNTHETIC_DEMO
28.85,92.15,Arunachal Pradesh,POP_01343,439,263,107.97,4.1,1541.6,HIGH,True,SYNTHETIC_DEMO
28.95,92.15,Arunachal Pradesh,POP_01344,1074,644,107.87,10.0,1710.1,HIGH,True,SYNTHETIC_DEMO
29.05,92.15,Arunachal Pradesh,POP_01345,2698,1618,107.76,25.0,1779.7,HIGH,True,SYNTHETIC_DEMO
29.15,92.15,Arunachal Pradesh,POP_01346,4081,2448,107.66,37.9,1958.3,HIGH,True,SYNTHETIC_DEMO
29.25,92.15,Arunachal Pradesh,POP_01347,1286,771,107.55,12.0,1833.9,HIGH,True,SYNTHETIC_DEMO
29.35,92.15,Arunachal Pradesh,POP_01348,5776,1732,107.45,53.8,1406.4,MEDIUM,True,SYNTHETIC_DEMO
29.45,92.15,Arunachal Pradesh,POP_01349,5833,3499,107.34,54.3,1898.9,HIGH,True,SYNTHETIC_DEMO
21.95,92.25,Mizoram,POP_01350,2085,208,114.32,18.2,0,LOW,True,SYNTHETIC_DEMO
22.05,92.25,Mizoram,POP_01351,11452,1145,114.24,100.2,254.4,LOW,True,SYNTHETIC_DEMO
22.15,92.25,Mizoram,POP_01352,9319,931,114.16,81.6,0,LOW,True,SYNTHETIC_DEMO
22.25,92.25,Mizoram,POP_01353,21121,2112,114.08,185.1,4.2,LOW,True,SYNTHETIC_DEMO
22.35,92.25,Mizoram,POP_01354,13510,1351,114.0,118.5,314.0,LOW,True,SYNTHETIC_DEMO
22.45,92.25,Mizoram,POP_01355,17825,1782,113.91,156.5,53.8,LOW,True,SYNTHETIC_DEMO
22.55,92.25,Mizoram,POP_01356,6943,694,113.83,61.0,0,LOW,True,SYNTHETIC_DEMO
22.65,92.25,Mizoram,POP_01357,19082,1908,113.75,167.8,0,LOW,True,SYNTHETIC_DEMO
22.75,92.25,Mizoram,POP_01358,4544,454,113.67,40.0,0,LOW,True,SYNTHETIC_DEMO
22.85,92.25,Mizoram,POP_01359,3062,306,113.58,27.0,381.2,LOW,True,SYNTHETIC_DEMO
22.95,92.25,Mizoram,POP_01360,12993,1299,113.5,114.5,177.7,LOW,True,SYNTHETIC_DEMO
23.05,92.25,Mizoram,POP_01361,34275,3427,113.42,302.2,388.5,LOW,True,SYNTHETIC_DEMO
23.15,92.25,Mizoram,POP_01362,16341,1634,113.33,144.2,615.2,LOW,True,SYNTHETIC_DEMO
23.25,92.25,Mizoram,POP_01363,5889,588,113.25,52.0,353.7,LOW,True,SYNTHETIC_DEMO
23.35,92.25,Mizoram,POP_01364,6798,679,113.16,60.1,702.8,LOW,True,SYNTHETIC_DEMO
23.45,92.25,Mizoram,POP_01365,7777,2333,113.08,68.8,826.4,MEDIUM,True,SYNTHETIC_DEMO
23.55,92.25,Mizoram,POP_01366,10390,1039,112.99,92.0,292.5,LOW,True,SYNTHETIC_DEMO
23.65,92.25,Mizoram,POP_01367,11053,1105,112.91,97.9,44.8,LOW,True,SYNTHETIC_DEMO
23.75,92.25,Mizoram,POP_01368,2026,202,112.82,18.0,773.6,LOW,True,SYNTHETIC_DEMO
23.85,92.25,Mizoram,POP_01369,8051,805,112.73,71.4,554.0,LOW,True,SYNTHETIC_DEMO
23.95,92.25,Mizoram,POP_01370,6837,683,112.65,60.7,680.6,LOW,True,SYNTHETIC_DEMO
24.05,92.25,Mizoram,POP_01371,3266,326,112.56,29.0,334.5,LOW,True,SYNTHETIC_DEMO
24.15,92.25,Assam,POP_01372,28711,2871,112.47,255.3,651.1,LOW,True,SYNTHETIC_DEMO
24.25,92.25,Assam,POP_01373,63296,6329,112.38,563.2,664.9,LOW,True,SYNTHETIC_DEMO
24.35,92.25,Assam,POP_01374,24046,2404,112.29,214.1,505.9,LOW,True,SYNTHETIC_DEMO
24.45,92.25,Assam,POP_01375,66044,6604,112.21,588.6,750.6,LOW,True,SYNTHETIC_DEMO
24.55,92.25,Assam,POP_01376,30604,3060,112.12,273.0,418.4,LOW,True,SYNTHETIC_DEMO
24.65,92.25,Assam,POP_01377,40793,4079,112.03,364.1,471.8,LOW,True,SYNTHETIC_DEMO
24.75,92.25,Assam,POP_01378,39364,3936,111.94,351.7,753.5,LOW,True,SYNTHETIC_DEMO
24.85,92.25,Assam,POP_01379,39366,3936,111.85,352.0,761.6,LOW,True,SYNTHETIC_DEMO
24.95,92.25,Assam,POP_01380,61494,18448,111.76,550.2,964.7,MEDIUM,True,SYNTHETIC_DEMO
25.05,92.25,Assam,POP_01381,56057,5605,111.67,502.0,351.4,LOW,True,SYNTHETIC_DEMO
25.15,92.25,Assam,POP_01382,202523,20252,111.58,1815.1,598.3,LOW,True,SYNTHETIC_DEMO
25.25,92.25,Assam,POP_01383,42028,4202,111.48,377.0,474.4,LOW,True,SYNTHETIC_DEMO
25.35,92.25,Assam,POP_01384,40926,4092,111.39,367.4,636.1,LOW,True,SYNTHETIC_DEMO
25.45,92.25,Assam,POP_01385,41642,4164,111.3,374.1,417.3,LOW,True,SYNTHETIC_DEMO
25.55,92.25,Assam,POP_01386,279198,27919,111.21,2510.6,512.7,LOW,True,SYNTHETIC_DEMO
25.65,92.25,Assam,POP_01387,129351,38805,111.11,1164.1,1191.9,MEDIUM,True,SYNTHETIC_DEMO
25.75,92.25,Assam,POP_01388,115396,34618,111.02,1039.4,1259.6,MEDIUM,True,SYNTHETIC_DEMO
25.85,92.25,Assam,POP_01389,30239,9071,110.93,272.6,1014.4,MEDIUM,True,SYNTHETIC_DEMO
25.95,92.25,Assam,POP_01390,51987,15596,110.83,469.1,1416.6,MEDIUM,True,SYNTHETIC_DEMO
26.05,92.25,Assam,POP_01391,80643,24192,110.74,728.2,1333.5,MEDIUM,True,SYNTHETIC_DEMO
26.15,92.25,Assam,POP_01392,118295,11829,110.65,1069.1,727.8,LOW,True,SYNTHETIC_DEMO
26.25,92.25,Assam,POP_01393,32163,9648,110.55,290.9,988.0,MEDIUM,True,SYNTHETIC_DEMO
26.35,92.25,Assam,POP_01394,546661,163998,110.46,4949.1,870.9,MEDIUM,True,SYNTHETIC_DEMO
26.45,92.25,Assam,POP_01395,125931,37779,110.36,1141.1,1282.6,MEDIUM,True,SYNTHETIC_DEMO
26.55,92.25,Assam,POP_01396,87586,26275,110.26,794.3,1212.4,MEDIUM,True,SYNTHETIC_DEMO
26.65,92.25,Assam,POP_01397,14990,1499,110.17,136.1,784.1,LOW,True,SYNTHETIC_DEMO
26.75,92.25,Assam,POP_01398,53418,16025,110.07,485.3,895.0,MEDIUM,True,SYNTHETIC_DEMO
26.85,92.25,Assam,POP_01399,66936,20080,109.98,608.6,1016.9,MEDIUM,True,SYNTHETIC_DEMO
26.95,92.25,Assam,POP_01400,288049,86414,109.88,2621.5,971.3,MEDIUM,True,SYNTHETIC_DEMO
27.05,92.25,Assam,POP_01401,55638,16691,109.78,506.8,1491.6,MEDIUM,True,SYNTHETIC_DEMO
27.15,92.25,Assam,POP_01402,199792,59937,109.68,1821.5,1444.0,MEDIUM,True,SYNTHETIC_DEMO
27.25,92.25,Assam,POP_01403,15616,4684,109.58,142.5,1300.2,MEDIUM,True,SYNTHETIC_DEMO
27.35,92.25,Assam,POP_01404,30470,9141,109.49,278.3,1476.9,MEDIUM,True,SYNTHETIC_DEMO
27.45,92.25,Assam,POP_01405,24236,14541,109.39,221.6,1777.6,HIGH,True,SYNTHETIC_DEMO
27.55,92.25,Assam,POP_01406,98309,58985,109.29,899.5,1675.3,HIGH,True,SYNTHETIC_DEMO
27.65,92.25,Assam,POP_01407,119318,35795,109.19,1092.8,1288.3,MEDIUM,True,SYNTHETIC_DEMO
27.75,92.25,Assam,POP_01408,133130,79878,109.09,1220.4,1599.2,HIGH,True,SYNTHETIC_DEMO
27.85,92.25,Assam,POP_01409,29139,17483,108.99,267.4,1629.9,HIGH,True,SYNTHETIC_DEMO
27.95,92.25,Assam,POP_01410,86145,51687,108.89,791.1,1861.8,HIGH,True,SYNTHETIC_DEMO
28.05,92.25,Assam,POP_01411,12779,3833,108.79,117.5,1039.8,MEDIUM,True,SYNTHETIC_DEMO
28.15,92.25,Arunachal Pradesh,POP_01412,1493,447,108.69,13.7,1307.1,MEDIUM,True,SYNTHETIC_DEMO
28.25,92.25,Arunachal Pradesh,POP_01413,2217,1330,108.59,20.4,1747.5,HIGH,True,SYNTHETIC_DEMO
28.35,92.25,Arunachal Pradesh,POP_01414,1767,530,108.48,16.3,1064.6,MEDIUM,True,SYNTHETIC_DEMO
28.45,92.25,Arunachal Pradesh,POP_01415,3198,1918,108.38,29.5,2052.3,HIGH,True,SYNTHETIC_DEMO
28.55,92.25,Arunachal Pradesh,POP_01416,1782,1069,108.28,16.5,1750.9,HIGH,True,SYNTHETIC_DEMO
28.65,92.25,Arunachal Pradesh,POP_01417,2568,1540,108.18,23.7,1642.2,HIGH,True,SYNTHETIC_DEMO
28.75,92.25,Arunachal Pradesh,POP_01418,1380,414,108.07,12.8,1424.7,MEDIUM,True,SYNTHETIC_DEMO
28.85,92.25,Arunachal Pradesh,POP_01419,749,449,107.97,6.9,1507.2,HIGH,True,SYNTHETIC_DEMO
28.95,92.25,Arunachal Pradesh,POP_01420,2088,1252,107.87,19.4,1606.8,HIGH,True,SYNTHETIC_DEMO
29.05,92.25,Arunachal Pradesh,POP_01421,2573,1543,107.76,23.9,1901.8,HIGH,True,SYNTHETIC_DEMO
29.15,92.25,Arunachal Pradesh,POP_01422,3414,1024,107.66,31.7,1466.4,MEDIUM,True,SYNTHETIC_DEMO
29.25,92.25,Arunachal Pradesh,POP_01423,2020,1212,107.55,18.8,1796.6,HIGH,True,SYNTHETIC_DEMO
29.35,92.25,Arunachal Pradesh,POP_01424,2508,752,107.45,23.3,1368.6,MEDIUM,True,SYNTHETIC_DEMO
29.45,92.25,Arunachal Pradesh,POP_01425,293,175,107.34,2.7,1903.2,HIGH,True,SYNTHETIC_DEMO
21.95,92.35,Mizoram,POP_01426,12155,1215,114.32,106.3,530.6,LOW,True,SYNTHETIC_DEMO
22.05,92.35,Mizoram,POP_01427,2036,203,114.24,17.8,297.5,LOW,True,SYNTHETIC_DEMO
22.15,92.35,Mizoram,POP_01428,1221,122,114.16,10.7,102.3,LOW,True,SYNTHETIC_DEMO
22.25,92.35,Mizoram,POP_01429,2328,232,114.08,20.4,0,LOW,True,SYNTHETIC_DEMO
22.35,92.35,Mizoram,POP_01430,12174,1217,114.0,106.8,0,LOW,True,SYNTHETIC_DEMO
22.45,92.35,Mizoram,POP_01431,10310,1031,113.91,90.5,73.2,LOW,True,SYNTHETIC_DEMO
22.55,92.35,Mizoram,POP_01432,4385,438,113.83,38.5,566.6,LOW,True,SYNTHETIC_DEMO
22.65,92.35,Mizoram,POP_01433,12078,1207,113.75,106.2,0,LOW,True,SYNTHETIC_DEMO
22.75,92.35,Mizoram,POP_01434,1885,188,113.67,16.6,222.5,LOW,True,SYNTHETIC_DEMO
22.85,92.35,Mizoram,POP_01435,7502,750,113.58,66.0,285.3,LOW,True,SYNTHETIC_DEMO
22.95,92.35,Mizoram,POP_01436,1852,185,113.5,16.3,369.1,LOW,True,SYNTHETIC_DEMO
23.05,92.35,Mizoram,POP_01437,2924,292,113.42,25.8,55.5,LOW,True,SYNTHETIC_DEMO
23.15,92.35,Mizoram,POP_01438,3089,308,113.33,27.3,131.0,LOW,True,SYNTHETIC_DEMO
23.25,92.35,Mizoram,POP_01439,4023,402,113.25,35.5,206.4,LOW,True,SYNTHETIC_DEMO
23.35,92.35,Mizoram,POP_01440,1968,196,113.16,17.4,0,LOW,True,SYNTHETIC_DEMO
23.45,92.35,Mizoram,POP_01441,12523,1252,113.08,110.7,400.9,LOW,True,SYNTHETIC_DEMO
23.55,92.35,Mizoram,POP_01442,2469,246,112.99,21.9,403.2,LOW,True,SYNTHETIC_DEMO
23.65,92.35,Mizoram,POP_01443,4681,468,112.91,41.5,180.6,LOW,True,SYNTHETIC_DEMO
23.75,92.35,Mizoram,POP_01444,1317,131,112.82,11.7,183.0,LOW,True,SYNTHETIC_DEMO
23.85,92.35,Mizoram,POP_01445,8715,2614,112.73,77.3,805.7,MEDIUM,True,SYNTHETIC_DEMO
23.95,92.35,Mizoram,POP_01446,2742,274,112.65,24.3,317.4,LOW,True,SYNTHETIC_DEMO
24.05,92.35,Mizoram,POP_01447,12280,3684,112.56,109.1,971.1,MEDIUM,True,SYNTHETIC_DEMO
24.15,92.35,Assam,POP_01448,25560,2556,112.47,227.3,359.1,LOW,True,SYNTHETIC_DEMO
24.25,92.35,Assam,POP_01449,129590,12959,112.38,1153.1,576.7,LOW,True,SYNTHETIC_DEMO
24.35,92.35,Assam,POP_01450,58063,17418,112.29,517.1,946.5,MEDIUM,True,SYNTHETIC_DEMO
24.45,92.35,Assam,POP_01451,134405,13440,112.21,1197.8,388.8,LOW,True,SYNTHETIC_DEMO
24.55,92.35,Assam,POP_01452,32759,9827,112.12,292.2,981.5,MEDIUM,True,SYNTHETIC_DEMO
24.65,92.35,Assam,POP_01453,23079,6923,112.03,206.0,903.2,MEDIUM,True,SYNTHETIC_DEMO
24.75,92.35,Assam,POP_01454,161310,16131,111.94,1441.1,507.4,LOW,True,SYNTHETIC_DEMO
24.85,92.35,Assam,POP_01455,21657,2165,111.85,193.6,595.5,LOW,True,SYNTHETIC_DEMO
24.95,92.35,Assam,POP_01456,16843,1684,111.76,150.7,460.9,LOW,True,SYNTHETIC_DEMO
25.05,92.35,Assam,POP_01457,16661,1666,111.67,149.2,249.0,LOW,True,SYNTHETIC_DEMO
25.15,92.35,Assam,POP_01458,25948,2594,111.58,232.6,798.0,LOW,True,SYNTHETIC_DEMO
25.25,92.35,Assam,POP_01459,163826,49147,111.48,1469.5,861.5,MEDIUM,True,SYNTHETIC_DEMO
25.35,92.35,Assam,POP_01460,61328,18398,111.39,550.6,923.1,MEDIUM,True,SYNTHETIC_DEMO
25.45,92.35,Assam,POP_01461,378083,37808,111.3,3397.0,725.8,LOW,True,SYNTHETIC_DEMO
25.55,92.35,Assam,POP_01462,700399,210119,111.21,6298.1,1242.4,MEDIUM,True,SYNTHETIC_DEMO
